SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,TARGET
193333,315000.0,1113840.0,0.0228,-16861,-8234,-615.0,-378,3.0,14,0.4464520430390672,0.656158373001177,0.0,0.0,-248.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,M,Y,Y,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,1,1,0,1,0,0,Medicine staff,2,2,MONDAY,0,0,0,0,0,0,Medicine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310944,180000.0,632664.0,0.006852,-21394,-2378,-6691.0,-4729,2.0,7,0.4268638620523085,0.6832688314232291,1.0,1.0,-2116.0,0.0,0.0,0.0,1.0,0.0,0.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Managers,3,3,MONDAY,0,0,0,0,0,0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429220,126000.0,391500.0,0.030755,-8925,-1350,-3570.0,-1588,3.0,12,0.6436348732394035,0.5937175866150576,3.0,0.0,-1430.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,M,Y,N,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,1,0,Security staff,2,2,FRIDAY,0,0,0,0,1,1,Security,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272830,135000.0,610335.0,0.00496,-22703,0,-12.0,-4174,1.0,13,0.7762233569098129,0.5744466170995097,0.0,0.0,-1665.0,0.0,0.0,0.0,0.0,0.0,3.0,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,1,1,0,Laborers,2,2,MONDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414154,180000.0,1006920.0,0.010643,-14077,-1000,-3461.0,-2507,3.0,15,0.610560920553647,0.7597121819739279,0.0,0.0,-364.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,M,N,Y,"Spouse, partner",Working,Higher education,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,SATURDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354576,135000.0,451647.0,0.030755,-19893,0,-13733.0,-3423,2.0,9,0.6444670522672273,0.6178261467332483,0.0,0.0,-998.0,0.0,0.0,1.0,0.0,0.0,5.0,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369837,162000.0,1066320.0,0.025164,-18735,-3282,-8236.0,-2149,2.0,9,0.4760806197002011,0.6738300778602003,0.0,0.0,-501.0,0.0,0.0,2.0,0.0,0.0,0.0,Cash loans,M,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,0,1,0,0,High skill tech staff,2,2,FRIDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306349,112500.0,741276.0,0.0196889999999999,-20290,-3150,-236.0,-3551,2.0,17,0.7438162564404076,0.6363761710860439,7.0,0.0,-1631.0,0.0,0.0,0.0,0.0,0.0,4.0,Cash loans,M,N,Y,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,1,1,0,1,0,0,Managers,2,2,WEDNESDAY,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243215,112500.0,284400.0,0.0196889999999999,-23939,-5108,-10036.0,-4625,1.0,9,0.1753755172833063,0.7091891096653581,1.0,0.0,-941.0,0.0,0.0,0.0,0.0,0.0,2.0,Cash loans,F,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,1,0,Cleaning staff,2,2,WEDNESDAY,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293147,229500.0,728460.0,0.0116569999999999,-18343,-926,-6595.0,-1852,2.0,14,0.4644723662432878,0.5814837058057234,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,High skill tech staff,1,1,FRIDAY,0,0,0,0,1,1,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229075,193500.0,1288350.0,0.019101,-21363,0,-1515.0,-4380,2.0,10,0.6595191261945106,0.3606125659189888,0.0,0.0,-1515.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,2,2,SATURDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117115,90000.0,545040.0,0.02461,-14607,-947,-2239.0,-14,3.0,16,0.6137797935602317,0.501075160239048,1.0,0.0,-745.0,0.0,0.0,0.0,0.0,0.0,4.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Sales staff,2,2,TUESDAY,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269492,202500.0,225000.0,0.005144,-13262,-1107,-13198.0,-3809,2.0,12,0.4406878357387424,0.2314393514998941,1.0,0.0,-180.0,0.0,0.0,0.0,0.0,1.0,4.0,Cash loans,M,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,1,0,Laborers,2,2,FRIDAY,0,0,0,0,1,1,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455314,225000.0,790830.0,0.025164,-10858,-587,-1219.0,-2374,1.0,12,0.4205685158379167,0.6925590674998008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,0,1,Laborers,2,2,SATURDAY,0,0,0,1,1,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295982,162000.0,180000.0,0.00963,-10292,-2023,-5078.0,-1048,3.0,12,0.0608760234173543,0.2353105173615833,6.0,0.0,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,Revolving loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,1,1,0,Accountants,2,2,MONDAY,0,0,0,0,0,0,Business Entity Type 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144255,112500.0,337500.0,0.015221,-16050,-1749,-6539.0,-4571,5.0,15,0.5592619780457152,0.6674577419214722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Medicine staff,2,2,THURSDAY,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224962,81000.0,771493.5,0.006852,-20813,0,-8591.0,-8,2.0,6,0.0335007923333355,0.633031641417419,0.0,0.0,-2.0,0.0,2.0,2.0,0.0,0.0,0.0,Cash loans,F,N,N,Family,Pensioner,Higher education,Married,House / apartment,1,0,0,1,0,0,Laborers,3,3,WEDNESDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447778,49500.0,422451.0,0.015221,-18141,-733,-9122.0,-1662,2.0,9,0.0802375019381922,0.5352762504724826,0.0,0.0,-37.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,1,0,Waiters/barmen staff,2,2,THURSDAY,0,0,0,0,0,0,Restaurant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234411,157500.0,1125000.0,0.010556,-16674,-1167,-4673.0,-224,3.0,16,0.4211654712864322,0.3077366963789207,1.0,1.0,-1071.0,0.0,0.0,0.0,0.0,1.0,1.0,Cash loans,F,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,1,1,1,0,High skill tech staff,3,3,TUESDAY,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141195,49500.0,320382.0,0.0105,-18495,-2914,-7982.0,-2050,2.0,9,0.368327140595718,0.22009464485041,0.0,0.0,-708.0,0.0,0.0,0.0,0.0,1.0,1.0,Cash loans,F,N,N,"Spouse, partner",Working,Higher education,Married,House / apartment,1,1,1,1,0,0,Laborers,3,3,THURSDAY,0,0,0,0,0,0,Hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206817,202500.0,545040.0,0.0066709999999999,-18307,-1220,-2482.0,-1859,2.0,18,0.1641388636704893,0.4668640059537032,0.0,0.0,-1474.0,0.0,0.0,0.0,1.0,0.0,5.0,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,TUESDAY,0,1,1,0,0,0,Business Entity Type 2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333506,180000.0,582768.0,0.0228,-16526,-975,-2093.0,-34,1.0,7,0.4989249067591286,0.4632753280912678,3.0,0.0,-2945.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,N,N,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,1,1,0,1,0,0,Accountants,2,2,TUESDAY,0,0,0,1,1,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382988,90000.0,612612.0,0.007305,-13748,-289,-4653.0,-4679,2.0,11,0.2932754955225512,0.0715326762805274,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,2.0,3.0,Cash loans,M,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,1,0,Low-skill Laborers,3,3,SATURDAY,0,0,0,1,1,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314142,67500.0,755190.0,0.011703,-22677,0,-4451.0,-4467,2.0,16,0.6957239547614918,0.524496446363472,2.0,1.0,-1992.0,0.0,0.0,0.0,0.0,0.0,4.0,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425745,90000.0,225000.0,0.01885,-10753,-1578,-2830.0,-3326,2.0,18,0.5317654413648083,0.190705947811054,2.0,0.0,-1392.0,0.0,0.0,0.0,1.0,0.0,1.0,Cash loans,F,N,N,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,0,1,1,0,Core staff,2,2,THURSDAY,0,0,0,0,0,0,Legal Services,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
364941,135000.0,1236816.0,0.00733,-14923,-3808,-8854.0,-4067,3.0,13,0.5263606573836362,0.4578995512067301,2.0,0.0,-975.0,0.0,0.0,0.0,1.0,0.0,0.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,THURSDAY,0,0,0,1,0,1,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340889,81000.0,135000.0,0.031329,-7791,-192,-2644.0,-474,2.0,9,0.4275969622935951,0.2405414172860865,6.0,2.0,-275.0,0.0,0.0,0.0,0.0,0.0,0.0,Revolving loans,F,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,0,0,Sales staff,2,2,TUESDAY,0,0,0,1,1,0,Trade: type 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334002,126000.0,67500.0,0.028663,-10955,-912,-525.0,-3093,3.0,10,0.0418125959555222,0.3606125659189888,10.0,0.0,-330.0,0.0,0.0,0.0,2.0,0.0,3.0,Cash loans,M,N,Y,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,WEDNESDAY,0,0,0,0,1,1,Industry: type 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248356,135000.0,225000.0,0.018801,-13683,-2214,-1416.0,-1776,2.0,9,0.6045284393481609,0.7032033049040319,3.0,0.0,-1544.0,0.0,0.0,0.0,0.0,0.0,1.0,Revolving loans,F,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Security staff,2,2,WEDNESDAY,0,0,0,0,1,1,Business Entity Type 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236193,202500.0,1185282.0,0.00702,-18544,-2286,-8298.0,-2090,2.0,11,0.5118573565170821,0.2735646775174348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Cash loans,F,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Secretaries,2,2,SATURDAY,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305264,135000.0,327024.0,0.01885,-19013,-2227,-5486.0,-2485,2.0,9,0.6619113286294069,0.5352762504724826,4.0,0.0,-815.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
